8658
399
3150
7854
8101
7963
8005
8387
6409
6378
8082
6372
4723
6472
6722
8202
8489
8487
6385
8379
8395
8525
8349
8501
8511
8066
10324
8496
3298
1139
60
59
8726
7044
4487
690
703
688
3383
9281
2187
6561
6564
2337
8594
7636
7618
4913
9761
6224
3130
1377
2736
8544
8561
6050
6041
9823
9849
9867
9655
6382
3103
2658
5515
5518
2355
5124
8509
8530
8302
384
385
7452
8571
7027
7028
2102
6589
5710
7848
8956
8958
5148
9697
2551
9709
9768
2581
9812
9819
2593
4776
7643
3056
5404
5411
9074
2498
2517
2538
9355
3832
1320
9837
5415
3006
6367
9069
9231
55
